tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
85.239.237.225:443-192.168.10.6:34036,1768690777.543964,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.544062,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.545626,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.545655,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.545682,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.545756,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.549813,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.549857,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.549880,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.549906,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.549933,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.549940,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.549961,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.549984,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.550012,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.550039,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.550063,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.550071,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.550103,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.550129,508,456,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.550208,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.551177,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.551204,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.551231,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.551257,1044,992,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.551284,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.551302,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.551310,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.551406,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.551425,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.552778,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.552808,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.552892,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.553949,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.553977,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.554064,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.554350,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.554377,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.554465,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.555000,1500,1448,010000!
